Date,ClientIP,ClientCity,TestServer,Throughput,RTTMean,RTTVar,RTTMin,Loss
2022-09-10,177.107.228.46,Nova Friburgo,gig04,6.81,63,7,7,2.6
2022-09-10,187.63.15.241,Teresopolis,gig02,37.03,164,1,127,1.3
2022-09-10,187.63.15.47,Teresopolis,gig01,84.13,25,1,19,8.1
2022-09-10,187.63.13.161,Armacao de Buzios,gig04,210.6,50,0,8,0.9
2022-09-10,187.63.0.251,Armacao de Buzios,gig01,6.98,89,5,25,11.0
2022-09-10,187.63.14.224,Arraial do Cabo,gig01,13.34,80,2,23,0.8
2022-09-10,2804:5bc:9043:f40:e584:aa67:2f8f:74b8,Nova Friburgo,gig03,25.24,30,1,13,1.3
2022-09-10,2804:5bc:401a:b90:84c3:3671:1eb4:3ae7,Nova Friburgo,gig02,13.26,38,2,6,0.2
2022-09-10,2804:5bc:9038:1730:dd66:f8e4:9551:44b4,Nova Friburgo,gig03,1.56,29,4,15,3.2
2022-09-10,187.63.13.200,Armacao de Buzios,gig02,35.16,133,1,128,7.3
2022-09-10,2804:1e78:602:320:cde2:e21e:fbb1:b164,Rio das Ostras,gig01,5.9,18,3,9,22.2
2022-09-10,177.107.238.30,Rio de Janeiro,gig02,47.32,144,2,127,11.5
2022-09-10,187.63.12.54,Cabo Frio,gig04,158.09,7,0,6,17.1
2022-09-10,170.78.166.184,Armacao de Buzios,gig04,9.98,460,1,9,3.4
2022-09-10,187.63.14.234,Arraial do Cabo,gig04,27.15,44,2,9,1.8
2022-09-10,187.63.14.181,Arraial do Cabo,gig01,43.06,55,1,24,2.5
2022-09-10,2804:1e78:801:d6f0:6c58:987a:ddf0:fe8c,Quissama,gig03,32.56,111,4,16,2.1
2022-09-10,2804:5bc:9038:1730:9076:5d69:7422:3b96,Nova Friburgo,gig03,144.77,19,1,12,6.0
2022-09-10,187.63.14.8,Arraial do Cabo,gig04,22.63,55,2,11,0.0
2022-09-10,187.63.15.164,Teresopolis,gig02,23.43,137,1,130,16.9
2022-09-11,2804:5bc:9040:860:5025:b05a:17b:b4c,Nova Friburgo,gig01,9.51,37,14,8,21.4
2022-09-11,2804:5bc:400b:46d0:5800:dbe3:fd0f:f1b4,Nova Friburgo,gig01,0.85,63,27,9,32.2
2022-09-11,2804:5bc:4010:13e0:8804:2bbe:3598:9f63,Nova Friburgo,gig03,12.77,52,1,15,2.7
2022-09-11,177.107.236.115,Nova Friburgo,gig03,13.59,80,2,17,2.1
2022-09-11,2804:1e78:304:8e0:8155:e75f:489e:eba,Campos dos Goytacazes,gig01,0.25,113,43,15,29.5
2022-09-11,2804:1e78:304:c40:7d89:1bf7:dce7:4936,Campos dos Goytacazes,gig02,33.3,21,4,10,7.9
2022-09-11,2804:1e78:304:8e0:8155:e75f:489e:eba,Campos dos Goytacazes,gig03,2.81,34,6,23,27.3
2022-09-11,187.63.15.217,Teresopolis,gig02,28.43,184,3,127,4.0
2022-09-11,131.221.208.220,Campos dos Goytacazes,gig01,58.57,82,2,18,3.0
2022-09-11,187.63.13.161,Armacao de Buzios,gig02,135.27,158,2,128,0.6
2022-09-11,2804:5bc:4021:2510:11a3:cb25:ee25:f917,Nova Friburgo,gig02,42.44,95,7,6,1.8
2022-09-11,2804:5bc:9032:430:6133:5678:e755:65e9,Nova Friburgo,gig01,2.36,34,13,10,38.8
2022-09-11,2804:5bc:9032:1100:538:2b8f:1658:5eae,Nova Friburgo,gig02,0.4,277,38,109,5.8
2022-09-11,187.63.13.239,Armacao de Buzios,gig03,168.37,57,0,17,9.8
2022-09-11,2804:1e78:1103:9fb0:acac:7f93:6b38:b995,Niterói,gig04,42.18,14,1,5,6.0
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,30.88,25,0,22,0.3
2022-09-11,187.63.14.160,Arraial do Cabo,gig01,25.59,83,1,22,0.8
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,168.82,50,0,23,0.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,93.09,53,1,21,0.9
2022-09-11,187.63.4.110,Armacao de Buzios,gig03,182.2,11,0,11,14.1
2022-09-11,187.63.14.241,Arraial do Cabo,gig02,39.98,130,1,128,0.0
2022-09-11,2804:1e78:901:28a0:f825:f8db:d2f1:ba52,Quissama,gig01,17.67,47,1,14,4.5
2022-09-11,170.78.167.31,Niterói,gig01,51.91,44,1,16,0.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig02,58.45,128,0,127,0.0
2022-09-11,170.78.166.251,Rio de Janeiro,gig01,131.56,63,0,17,8.4
2022-09-11,2804:5bc:400b:29c0:2d:a3b2:e358:4ce8,Nova Friburgo,gig01,11.83,10,0,8,21.3
2022-09-11,187.63.14.241,Arraial do Cabo,gig03,192.16,25,0,19,3.5
2022-09-11,2804:1e78:302:5f0:bd3d:cf12:f409:e7da,Campos dos Goytacazes,gig04,3.44,122,105,12,32.8
2022-09-11,2804:5bc:9040:1c30:b5ed:bd0:9633:c5e6,Nova Friburgo,gig04,43.61,9,1,6,24.6
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,93.54,31,0,12,0.0
2022-09-11,187.63.13.161,Armacao de Buzios,gig02,106.88,139,5,127,3.2
2022-09-11,187.63.13.239,Armacao de Buzios,gig01,175.54,29,0,19,10.6
2022-09-11,2804:5bc:401a:d0:a8d0:77d5:40f0:85cf,Nova Friburgo,gig02,37.33,41,2,5,2.6
2022-09-11,189.84.249.223,Nova Friburgo,gig01,173.39,30,0,21,5.5
2022-09-11,2804:1e78:304:8e0:d105:befd:113a:7ad6,Campos dos Goytacazes,gig03,1.73,30,3,23,24.3
2022-09-11,189.1.53.255,Nova Friburgo,gig02,122.94,126,0,126,0.8
2022-09-11,189.84.248.124,Nova Friburgo,gig02,90.34,131,1,126,7.5
2022-09-11,187.63.15.69,Teresopolis,gig02,4.08,150,6,128,4.2
2022-09-11,170.78.166.180,Armacao de Buzios,gig01,179.15,21,0,14,9.4
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,93.18,45,1,18,0.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,93.36,37,1,14,0.4
2022-09-11,189.84.249.152,Nova Friburgo,gig03,61.15,50,0,12,5.6
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,160.01,20,1,16,9.1
2022-09-11,187.63.4.110,Armacao de Buzios,gig03,180.77,11,0,11,12.5
2022-09-11,2804:1e78:304:8e0:ec43:eaf5:a8a0:6dd0,Campos dos Goytacazes,gig01,0.31,87,31,13,25.4
2022-09-11,187.63.12.159,Cabo Frio,gig04,19.57,72,5,8,0.5
2022-09-11,189.1.53.191,Nova Friburgo,gig01,18.99,26,2,21,15.6
2022-09-11,189.1.53.138,Nova Friburgo,gig03,75.94,27,1,12,4.6
2022-09-11,131.221.208.153,Campos dos Goytacazes,gig01,3.11,104,20,17,8.9
2022-09-11,170.78.167.10,Niterói,gig02,67.49,126,0,125,4.2
2022-09-11,189.1.53.191,Nova Friburgo,gig01,18.34,24,2,21,18.3
2022-09-11,187.63.13.26,Armacao de Buzios,gig04,93.89,16,0,6,0.0
2022-09-11,187.63.4.110,Armacao de Buzios,gig04,206.78,6,0,6,11.0
2022-09-11,187.63.13.26,Armacao de Buzios,gig04,92.82,31,0,8,0.0
2022-09-11,2804:1e78:304:8e0:ec43:eaf5:a8a0:6dd0,Campos dos Goytacazes,gig03,1.26,443,39,20,18.8
2022-09-11,189.84.248.124,Nova Friburgo,gig02,59.11,131,1,128,23.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig04,93.74,29,1,8,0.0
2022-09-11,2804:5bc:4026:e90:35eb:61be:7e27:3b1e,Nova Friburgo,gig04,13.57,10,2,6,24.5
2022-09-11,2804:1e78:304:8e0:8155:e75f:489e:eba,Campos dos Goytacazes,gig03,0.51,79,23,24,21.8
2022-09-11,187.63.13.26,Armacao de Buzios,gig04,93.38,21,0,7,0.0
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,93.43,36,1,14,0.2
2022-09-11,187.63.13.161,Armacao de Buzios,gig01,124.23,29,0,23,0.1
2022-09-11,189.1.57.62,Rio de Janeiro,gig04,28.58,32,1,8,0.4
2022-09-11,187.63.13.26,Armacao de Buzios,gig04,199.14,10,0,7,0.0
2022-09-11,187.63.15.13,Teresopolis,gig02,43.78,134,1,126,0.5
2022-09-11,187.63.14.63,Arraial do Cabo,gig02,21.54,199,29,127,0.6
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,93.24,30,0,12,0.2
2022-09-11,2804:1e78:304:8e0:d105:befd:113a:7ad6,Campos dos Goytacazes,gig01,1.29,46,16,14,32.9
2022-09-11,2804:5bc:4026:e90:35eb:61be:7e27:3b1e,Nova Friburgo,gig02,60.87,13,1,6,10.7
2022-09-11,187.63.14.129,Arraial do Cabo,gig01,53.27,93,1,22,7.9
2022-09-11,189.84.249.152,Nova Friburgo,gig04,51.96,62,3,7,4.3
2022-09-11,170.78.167.10,Niterói,gig04,77.29,14,1,6,10.8
2022-09-11,187.63.13.26,Armacao de Buzios,gig02,65.57,211,0,171,6.2
2022-09-11,189.84.248.124,Nova Friburgo,gig02,19.82,157,3,127,1.7
2022-09-11,187.63.13.26,Armacao de Buzios,gig02,85.08,128,1,126,0.0
2022-09-11,187.63.3.194,Armacao de Buzios,gig03,220.59,32,0,14,2.4
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,171.79,65,1,20,0.0
2022-09-11,187.63.4.110,Armacao de Buzios,gig04,206.54,6,0,6,11.0
2022-09-11,131.221.208.182,Campos dos Goytacazes,gig03,16.5,85,7,19,6.8
2022-09-11,189.84.248.215,Nova Friburgo,gig03,55.54,30,1,12,3.0
2022-09-11,2804:5bc:9032:1100:5c80:557c:b8f1:6ff2,Nova Friburgo,gig04,1.69,44,18,8,24.2
2022-09-11,2804:5bc:9032:430:6133:5678:e755:65e9,Nova Friburgo,gig02,5.41,11,1,7,24.0
2022-09-11,187.63.12.173,Cabo Frio,gig02,54.91,126,0,125,13.1
2022-09-11,2804:5bc:9032:1100:538:2b8f:1658:5eae,Nova Friburgo,gig01,2.05,38,21,11,22.2
2022-09-11,170.78.167.10,Niterói,gig02,66.1,126,0,125,5.6
2022-09-11,177.107.243.210,Rio das Ostras,gig04,317.63,30,0,6,10.6
2022-09-11,2804:5bc:4010:1750:387d:37e2:f631:165d,Nova Friburgo,gig04,6.79,17,12,6,22.5
2022-09-11,187.63.4.110,Armacao de Buzios,gig01,178.83,19,0,18,10.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig02,58.41,129,1,127,0.0
2022-09-11,2804:1e78:60d:16a0:bd9d:50e7:ed2c:1454,Rio das Ostras,gig01,45.53,10,1,8,24.5
2022-09-11,187.63.14.160,Arraial do Cabo,gig04,31.1,34,2,7,0.5
2022-09-11,187.63.5.30,Armacao de Buzios,gig04,19.9,329,3,7,22.2
2022-09-11,2804:1e78:60d:6d0:b17d:b807:ad4d:d6ac,Rio das Ostras,gig04,9.44,32,12,7,27.2
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,174.07,39,1,22,0.0
2022-09-11,187.63.15.47,Teresopolis,gig01,70.64,42,0,19,10.2
2022-09-11,187.63.13.161,Armacao de Buzios,gig02,135.67,144,3,128,0.9
2022-09-11,187.63.13.232,Armacao de Buzios,gig02,21.96,144,1,128,7.5
2022-09-11,2804:1e78:304:8e0:d105:befd:113a:7ad6,Campos dos Goytacazes,gig03,3.94,46,19,23,24.1
2022-09-11,177.107.242.206,Rio das Ostras,gig04,31.29,33,1,6,3.2
2022-09-11,189.1.54.114,Rio de Janeiro,gig04,5.89,133,5,8,3.6
2022-09-11,170.78.167.11,Niterói,gig03,52.03,17,1,12,0.7
2022-09-11,189.1.57.62,Rio de Janeiro,gig03,41.62,42,1,13,0.5
2022-09-11,2804:1e78:304:8e0:d105:befd:113a:7ad6,Campos dos Goytacazes,gig03,11.13,37,6,22,26.2
2022-09-11,187.63.13.26,Armacao de Buzios,gig03,93.55,33,1,12,0.0
2022-09-11,170.78.167.10,Niterói,gig01,77.24,19,0,13,7.5
2022-09-11,187.63.13.26,Armacao de Buzios,gig01,93.0,51,0,22,1.3
2022-09-11,187.63.4.110,Armacao de Buzios,gig04,206.15,6,0,6,9.8
2022-09-11,2804:1e78:302:5f0:bd3d:cf12:f409:e7da,Campos dos Goytacazes,gig03,0.18,120,60,120,2.9
2022-09-11,189.1.53.231,Nova Friburgo,gig03,41.79,22,1,16,9.1
2022-09-12,189.84.248.124,Nova Friburgo,gig02,60.79,142,0,126,18.5
2022-09-12,2804:5bc:9040:860:914e:44aa:2d44:61c4,Nova Friburgo,gig01,13.66,13,2,8,14.4
2022-09-12,187.63.15.44,Teresopolis,gig03,29.4,31,1,15,9.4
2022-09-12,189.84.249.152,Nova Friburgo,gig04,23.61,35,4,8,0.2
2022-09-12,187.63.9.38,Cabo Frio,gig01,17.05,191,3,23,3.7
2022-09-12,187.63.12.58,Cabo Frio,gig02,112.12,148,1,126,1.5
2022-09-12,2804:5bc:4029:bd0:598b:164a:b5ed:52f0,Nova Friburgo,gig04,10.37,5,0,5,23.6
2022-09-12,187.63.9.138,Cabo Frio,gig02,4.5,212,46,131,5.3
2022-09-12,187.63.15.1,Teresopolis,gig01,216.51,42,1,20,3.9
2022-09-12,187.63.15.191,Teresopolis,gig04,39.22,9,0,6,0.0
2022-09-12,189.1.54.101,Nova Friburgo,gig04,0.09,1915,1232,972,0.0
2022-09-12,187.63.15.191,Teresopolis,gig01,24.73,20,1,20,0.0
2022-09-12,189.84.249.152,Nova Friburgo,gig02,20.99,197,2,126,1.1
2022-09-12,189.84.246.140,Nova Friburgo,gig02,12.88,170,15,127,19.3
2022-09-12,187.63.15.191,Teresopolis,gig02,3.76,128,4,126,0.1
2022-09-12,187.63.14.33,Arraial do Cabo,gig01,10.6,37,7,23,1.4
2022-09-12,187.63.12.58,Cabo Frio,gig02,109.73,148,0,126,1.7
2022-09-12,2804:5bc:4050:3a0:99a8:989a:ec91:102d,Nova Friburgo,gig03,46.55,22,1,13,10.9
2022-09-12,2804:1e78:1001:2740::b4d,Niterói,gig03,189.23,18,0,11,10.2
2022-09-12,2804:5bc:4040:620:e4ac:f6c5:cdd0:dba2,Nova Friburgo,gig01,5.42,11,1,8,21.2
2022-09-12,189.1.54.95,Rio de Janeiro,gig01,22.98,55,1,20,4.4
2022-09-12,187.63.9.38,Cabo Frio,gig04,15.42,99,7,8,1.2
2022-09-12,189.1.57.89,Rio de Janeiro,gig03,26.15,31,1,13,0.9
2022-09-12,2804:5bc:4021:890:18cb:ebec:4665:5b2f,Nova Friburgo,gig03,322.95,31,0,11,1.4
2022-09-12,189.84.242.213,Nova Friburgo,gig02,30.91,127,1,125,13.5
2022-09-12,2804:5bc:401b:550:b878:8082:8464:1b26,Nova Friburgo,gig02,4.28,16,9,6,1.6
2022-09-12,177.107.236.115,Nova Friburgo,gig04,27.54,15,2,7,2.6
2022-09-12,2804:1e78:60d:16a0:bd9d:50e7:ed2c:1454,Rio das Ostras,gig04,109.88,8,0,6,17.1
2022-09-12,2804:5bc:4019:ce0:b42f:bc9c:9b2f:57ad,Nova Friburgo,gig02,79.1,14,1,5,0.0
2022-09-12,189.84.242.213,Nova Friburgo,gig01,45.74,23,1,22,11.1
2022-09-12,189.84.249.152,Nova Friburgo,gig04,21.68,84,2,13,7.0
2022-09-12,177.107.231.93,Nova Friburgo,gig04,79.06,23,0,6,5.4
2022-09-12,2804:1e78:60a:1720:909:8ea4:7fb7:9a02,Rio das Ostras,gig02,19.55,31,1,6,2.8
2022-09-12,187.63.12.175,Cabo Frio,gig02,78.64,308,2,126,0.0
2022-09-12,187.63.15.4,Teresopolis,gig01,263.41,44,1,26,5.5
2022-09-12,189.84.248.246,Nova Friburgo,gig04,94.18,11,0,5,2.2
2022-09-12,187.63.12.175,Cabo Frio,gig04,167.26,11,0,7,7.3
2022-09-12,187.63.2.18,Armacao de Buzios,gig04,200.74,14,0,6,3.7
2022-09-12,177.107.249.217,Conceicao de Macabu,gig04,60.9,12,0,9,9.5
2022-09-12,187.63.14.197,Arraial do Cabo,gig04,6.4,174,7,59,0.0
2022-09-12,187.63.10.227,Cabo Frio,gig02,2.04,679,15,134,2.2
2022-09-12,2804:5bc:9040:740:c83f:aea5:d2fb:3575,Nova Friburgo,gig03,15.98,66,4,12,1.1
2022-09-12,187.63.12.58,Cabo Frio,gig04,110.5,25,1,7,9.1
2022-09-12,187.63.14.97,Arraial do Cabo,gig03,40.22,42,4,13,1.9
2022-09-12,177.107.244.210,Rio das Ostras,gig01,0.94,28,8,17,9.1
2022-09-12,187.63.14.97,Arraial do Cabo,gig04,41.4,49,4,8,2.1
2022-09-12,187.63.15.139,Teresopolis,gig02,20.4,824,2,126,2.6
2022-09-12,187.63.14.15,Arraial do Cabo,gig04,116.34,55,0,8,2.9
2022-09-12,189.84.248.5,Nova Friburgo,gig01,221.48,36,0,20,0.4
2022-09-12,187.63.15.76,Teresopolis,gig04,42.9,32,1,8,0.1
2022-09-12,187.63.15.191,Teresopolis,gig04,38.7,11,0,7,0.2
2022-09-12,2804:1e78:1102:5770:9410:f877:e25c:99c7,Niterói,gig02,14.43,27,5,5,5.8
2022-09-12,189.84.241.122,Nova Friburgo,gig04,51.2,14,0,7,11.1
2022-09-12,177.107.244.123,Rio das Ostras,gig04,19.38,21,1,8,5.9
2022-09-12,187.63.13.239,Armacao de Buzios,gig02,125.41,126,0,126,2.7
2022-09-12,189.1.54.104,Rio de Janeiro,gig03,77.77,18,0,11,3.9
2022-09-12,187.63.12.58,Cabo Frio,gig04,20.43,25,0,7,13.0
2022-09-12,187.63.14.103,Arraial do Cabo,gig02,0.54,158,45,130,0.0
2022-09-12,2804:5bc:4040:620:e4ac:f6c5:cdd0:dba2,Nova Friburgo,gig04,4.11,11,3,6,26.7
2022-09-12,187.63.13.51,Armacao de Buzios,gig03,24.16,72,5,13,22.0
2022-09-12,187.63.15.76,Teresopolis,gig03,34.39,390,4,13,0.1
2022-09-12,189.84.248.122,Nova Friburgo,gig04,51.33,99,4,6,2.0
2022-09-12,131.221.208.59,Campos dos Goytacazes,gig03,54.89,24,0,15,9.3
2022-09-12,170.78.165.28,Itaperuna,gig02,5.6,173,8,129,10.8
2022-09-12,177.107.239.247,Rio de Janeiro,gig01,25.61,49,1,16,0.0
2022-09-12,187.63.14.50,Arraial do Cabo,gig04,30.8,36,2,8,6.8
2022-09-12,170.78.164.166,Rio das Ostras,gig01,164.02,41,0,14,5.7
2022-09-12,2804:5bc:9039:1100:c1f7:b674:c765:a35a,Nova Friburgo,gig01,13.61,10,0,9,18.6
2022-09-12,189.1.54.104,Rio de Janeiro,gig01,76.29,28,0,22,6.7
2022-09-12,187.63.14.97,Arraial do Cabo,gig04,18.49,43,2,11,0.0
2022-09-12,187.63.13.239,Armacao de Buzios,gig03,257.09,23,0,12,3.0
2022-09-12,187.63.14.197,Arraial do Cabo,gig01,2.77,73,11,24,2.1
2022-09-12,187.63.13.201,Armacao de Buzios,gig03,32.14,50,1,14,0.1
2022-09-12,2804:1e78:60d:16a0:b15e:fd16:53c9:650c,Rio das Ostras,gig01,115.67,16,0,8,13.5
2022-09-13,2804:5bc:4012:420:d9e9:5945:4542:f594,Nova Friburgo,gig02,15.9,27,4,6,0.1
2022-09-13,187.63.12.58,Cabo Frio,gig03,157.14,15,0,12,10.2
2022-09-13,187.63.15.77,Teresopolis,gig02,15.6,141,5,127,14.9
2022-09-13,187.63.4.110,Armacao de Buzios,gig03,83.35,15,0,11,0.7
2022-09-13,131.221.211.157,Teresopolis,gig03,15.99,71,2,13,0.1
2022-09-13,187.63.13.193,Armacao de Buzios,gig03,58.27,378,13,14,3.7
2022-09-13,187.63.4.110,Armacao de Buzios,gig01,93.41,25,0,21,0.9
2022-09-13,131.221.208.186,Campos dos Goytacazes,gig02,26.74,140,2,129,4.0
2022-09-13,131.221.208.144,Campos dos Goytacazes,gig03,4.51,100,4,18,0.6
2022-09-13,2804:1e78:110a:45c0:9410:f877:e25c:99c7,Niterói,gig01,0.67,46,39,7,30.0
2022-09-13,2804:1e78:306:530:4542:85db:f0c1:b275,Campos dos Goytacazes,gig02,35.28,70,11,10,0.9
2022-09-13,187.63.12.58,Cabo Frio,gig02,125.08,136,2,126,0.5
2022-09-13,2804:1e78:302:e80:9cf7:1a8:ce7e:366e,Campos dos Goytacazes,gig02,25.8,42,8,9,5.4
2022-09-13,187.63.13.87,Armacao de Buzios,gig02,66.55,138,6,126,0.1
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig02,45.78,24,2,5,5.9
2022-09-13,187.63.15.191,Teresopolis,gig04,38.42,13,0,8,0.6
2022-09-13,187.63.14.197,Arraial do Cabo,gig03,0.09,85,28,31,35.0
2022-09-13,187.63.4.110,Armacao de Buzios,gig01,84.77,26,0,19,0.4
2022-09-13,187.63.14.197,Arraial do Cabo,gig01,24.37,35,9,28,1.0
2022-09-13,187.63.15.44,Teresopolis,gig01,40.59,167,1,22,0.7
2022-09-13,187.63.13.229,Armacao de Buzios,gig03,134.31,43,1,17,0.9
2022-09-13,177.107.238.139,Rio de Janeiro,gig01,30.08,45,2,18,4.5
2022-09-13,187.63.10.237,Cabo Frio,gig04,91.51,18,0,6,2.6
2022-09-13,187.63.13.193,Armacao de Buzios,gig02,51.65,397,2,128,0.6
2022-09-13,2804:1e78:304:3a0:29dd:6a5f:21c7:ed66,Campos dos Goytacazes,gig04,13.22,11,0,10,20.9
2022-09-13,187.63.14.97,Arraial do Cabo,gig04,119.18,38,0,7,0.8
2022-09-13,187.63.13.239,Armacao de Buzios,gig02,142.94,134,1,126,1.1
2022-09-13,187.63.14.212,Arraial do Cabo,gig01,18.22,44,9,24,3.4
2022-09-13,187.63.13.68,Armacao de Buzios,gig02,58.54,146,2,126,0.0
2022-09-13,177.107.248.255,Quissama,gig02,12.19,182,3,131,12.5
2022-09-13,187.63.14.131,Arraial do Cabo,gig01,25.02,43,2,22,9.0
2022-09-13,170.78.166.104,Teresopolis,gig03,43.77,71,3,12,7.6
2022-09-13,187.63.12.58,Cabo Frio,gig04,169.23,36,0,7,11.1
2022-09-13,2804:1e78:1102:4e30:b14b:62d1:47cc:da03,Niterói,gig03,84.27,26,0,9,1.6
2022-09-13,187.63.10.237,Cabo Frio,gig02,40.93,126,0,125,12.6
2022-09-13,187.63.12.58,Cabo Frio,gig02,123.53,145,2,126,0.4
2022-09-13,177.107.233.160,Nova Friburgo,gig03,17.3,55,10,14,7.3
2022-09-13,187.63.12.44,Cabo Frio,gig02,101.15,127,0,126,0.6
2022-09-13,131.221.208.158,Campos dos Goytacazes,gig01,45.03,46,1,17,0.0
2022-09-13,177.107.237.79,Nova Friburgo,gig02,38.74,128,0,125,21.2
2022-09-13,170.78.165.28,Itaperuna,gig01,40.55,35,1,15,0.0
2022-09-13,177.107.231.172,Nova Friburgo,gig04,84.96,35,1,7,0.5
2022-09-13,187.63.10.237,Cabo Frio,gig03,73.88,22,0,14,6.5
2022-09-13,2804:1e78:603:700:c128:4f53:e8d7:a374,Rio das Ostras,gig03,45.72,37,0,11,8.8
2022-09-13,187.63.13.193,Armacao de Buzios,gig04,18.35,1698,2,9,0.2
2022-09-13,170.78.165.55,Itaperuna,gig04,21.81,32,1,6,14.1
2022-09-13,187.63.4.78,Armacao de Buzios,gig04,68.4,72,2,27,5.7
2022-09-13,189.1.56.149,Nova Friburgo,gig03,67.99,50,4,12,12.4
2022-09-13,2804:5bc:4027:b30:240b:1c6c:81ff:e550,Nova Friburgo,gig03,19.47,112,9,15,12.3
2022-09-13,2804:1e78:110a:45c0:9410:f877:e25c:99c7,Niterói,gig04,4.93,15,9,5,23.5
2022-09-13,187.63.14.86,Arraial do Cabo,gig03,25.98,129,4,21,7.5
2022-09-13,187.63.4.110,Armacao de Buzios,gig01,93.64,23,0,20,0.7
2022-09-13,187.63.12.58,Cabo Frio,gig04,156.89,19,2,7,10.1
2022-09-13,2804:5bc:4027:b30:240b:1c6c:81ff:e550,Nova Friburgo,gig04,6.89,13,3,7,21.4
2022-09-13,189.84.248.221,Nova Friburgo,gig03,71.04,25,3,11,6.8
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig01,4.92,9,0,7,36.1
2022-09-13,187.63.12.58,Cabo Frio,gig01,61.18,34,0,21,10.1
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig01,0.94,9,0,8,38.1
2022-09-13,2804:1e78:1102:8840:594f:f18b:4bb8:8d82,Niterói,gig02,34.98,77,1,62,10.8
2022-09-13,177.107.229.88,Nova Friburgo,gig04,38.55,15,2,7,8.7
2022-09-13,189.84.248.246,Nova Friburgo,gig03,87.35,17,0,11,4.5
2022-09-13,170.78.164.166,Rio das Ostras,gig04,74.06,50,2,8,1.5
2022-09-13,189.84.248.217,Nova Friburgo,gig02,28.34,144,11,126,2.7
2022-09-13,170.78.167.29,Niterói,gig02,50.51,195,2,127,24.2
2022-09-13,187.63.15.77,Teresopolis,gig01,22.7,88,3,21,0.5
2022-09-13,2804:5bc:4000:16f0:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig03,16.9,16,1,11,17.9
2022-09-13,187.63.13.135,Armacao de Buzios,gig03,336.22,13,0,10,6.6
2022-09-13,187.63.14.212,Arraial do Cabo,gig03,22.81,26,2,16,8.1
2022-09-13,2804:1e78:603:580:8dd:c7a4:37d5:1a37,Rio das Ostras,gig02,88.57,24,0,7,0.7
2022-09-13,2804:5bc:4018:cd0:4416:cef1:7688:f4e4,Nova Friburgo,gig01,9.2,14,3,7,21.0
2022-09-13,187.63.12.58,Cabo Frio,gig04,168.26,21,1,7,9.5
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig04,2.97,7,1,6,31.0
2022-09-13,187.63.14.197,Arraial do Cabo,gig01,10.12,113,5,36,0.5
2022-09-13,177.107.229.88,Nova Friburgo,gig01,30.31,17,0,14,13.5
2022-09-13,187.63.14.197,Arraial do Cabo,gig04,0.79,67,29,12,13.7
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig02,46.58,12,1,5,6.5
2022-09-13,2804:5bc:400f:d70:d878:7e84:439:d93,Nova Friburgo,gig04,29.92,16,1,7,0.2
2022-09-13,177.107.248.255,Quissama,gig04,10.46,106,3,11,1.3
2022-09-13,2804:5bc:4010:80:8019:8b54:e626:e827,Nova Friburgo,gig01,2.51,8,2,7,34.5
2022-09-13,2804:5bc:4027:b30:240b:1c6c:81ff:e550,Nova Friburgo,gig02,73.53,11,1,5,3.0
2022-09-13,131.221.208.144,Campos dos Goytacazes,gig03,2.7,29,20,15,0.2
2022-09-13,2804:1e78:1102:39c0:80cf:d50:7bf7:1986,Niterói,gig02,11.1,118,1,74,18.6
2022-09-13,187.63.4.110,Armacao de Buzios,gig01,37.06,19,0,18,1.9
2022-09-13,2804:5bc:4023:680:6c46:f89a:d0e4:f16a,Nova Friburgo,gig01,3.88,16,3,9,11.9
2022-09-13,2804:5bc:4022:f50:617d:d14c:5be6:11c8,Nova Friburgo,gig01,0.34,19,7,8,40.3
2022-09-13,189.1.53.94,Nova Friburgo,gig04,92.97,15,0,6,0.0
2022-09-13,2804:5bc:9038:960:bd7c:c9d5:592c:f8c5,Nova Friburgo,gig02,37.76,14,1,5,12.5
2022-09-13,187.63.14.197,Arraial do Cabo,gig04,9.88,71,7,10,3.5
2022-09-13,187.63.14.117,Arraial do Cabo,gig01,91.49,34,0,23,4.4
2022-09-13,170.78.166.104,Teresopolis,gig01,41.6,36,1,14,3.3
